序号,年,月,日,时,分,秒,水位 (m),水温 (°),电压 (V),R (°),R (°),H (°),第1层深度 (m),流速 (cm / s),流向 (°),第2层深度 (m),流速 (cm / s),流向 (°),第3层深度 (m),流速 (cm / s),流向 (°),第4层深度 (m),流速 (cm / s),流向 (°),第5层深度 (m),流速 (cm / s),流向 (°),第6层深度 (m),流速 (cm / s),流向 (°),第7层深度 (m),流速 (cm / s),流向 (°),第8层深度 (m),流速 (cm / s),流向 (°),第9层深度 (m),流速 (cm / s),流向 (°),第10层深度 (m),流速 (cm / s),流向 (°),第11层深度 (m),流速 (cm / s),流向 (°),第12层深度 (m),流速 (cm / s),流向 (°),第13层深度 (m),流速 (cm / s),流向 (°),第14层深度 (m),流速 (cm / s),流向 (°),第15层深度 (m),流速 (cm / s),流向 (°),第16层深度 (m),流速 (cm / s),流向 (°),第17层深度 (m),流速 (cm / s),流向 (°),第18层深度 (m),流速 (cm / s),流向 (°),第19层深度 (m),流速 (cm / s),流向 (°),第20层深度 (m),流速 (cm / s),流向 (°),第21层深度 (m),流速 (cm / s),流向 (°),第22层深度 (m),流速 (cm / s),流向 (°),第23层深度 (m),流速 (cm / s),流向 (°),第24层深度 (m),流速 (cm / s),流向 (°),第25层深度 (m),流速 (cm / s),流向 (°),第26层深度 (m),流速 (cm / s),流向 (°),第27层深度 (m),流速 (cm / s),流向 (°),第28层深度 (m),流速 (cm / s),流向 (°),第29层深度 (m),流速 (cm / s),流向 (°),层厚,
268,2016,11,1,20,29,55,5.272,11.8,20.1,.28,.56,196.4,6.85,190.92,135,6.35,157.8,142.98,5.85,145.6,159.08,5.35,160.33,145.42,4.85,138.54,140.57,4.35,193.42,156.22,3.85,373.88,138.04,3.35,532.41,118.25,2.85,377.02,126.26,2.35,242.01,154.81,1.85,221.38,162.38,1.35,167.39,148.68,.85,157.1,148.54,.35,217.22,137.05,-.15,226.49,132.49,-.65,181.4,146.92,-1.15,201.06,132.18,-1.65,247.41,126.45,-2.15,203.92,120.34,-2.65,40.82,59.04,-3.15,251.83,316.61,-3.65,544.61,322.84,-4.15,547.01,325.35,-4.65,618.24,313.43,-5.15,690.61,306.52,-5.65,889.61,314.27,-6.15,1074.31,298.4,-6.65,985.22,300.03,-7.15,647.69,311.24,.5
269,2016,11,1,20,39,55,5.333,11.9,20.1,.28,.55,196.4,6.85,184.86,131.71,6.35,187.3,149.88,5.85,200.45,155.22,5.35,176.66,152.71,4.85,78.82,144.29,4.35,112.09,105.52,3.85,307.94,130.26,3.35,531.17,136.3,2.85,508.66,141.31,2.35,408.95,136.98,1.85,378.05,123.02,1.35,354.05,129.04,.85,285.27,130.17,.35,255.7,148.92,-.15,251.86,154.86,-.65,282.21,154.16,-1.15,303.83,129.93,-1.65,298.4,134.73,-2.15,342,147.05,-2.65,125.67,206.97,-3.15,246.27,301.04,-3.65,414.2,305.07,-4.15,476.83,327.24,-4.65,564.47,325.47,-5.15,571.66,332.27,-5.65,648.42,315.19,-6.15,943.01,326.68,-6.65,1104.33,334.41,-7.15,581.25,300.27,.5
270,2016,11,1,20,49,55,5.395,11.9,20.1,.28,.55,196.4,6.85,243.66,129.5,6.35,281.67,125.61,5.85,245.97,116.57,5.35,238.82,116.89,4.85,208.86,117.06,4.35,195.88,134.38,3.85,280.96,146.03,3.35,408.8,143.35,2.85,489.04,137.4,2.35,443.09,130.88,1.85,397.2,126.81,1.35,386.84,135.94,.85,287.33,130.34,.35,262.8,126.96,-.15,184.3,117.82,-.65,261.63,117.05,-1.15,294.07,138.72,-1.65,319.72,133.48,-2.15,416.29,119.03,-2.65,254.05,115.66,-3.15,154.35,298.23,-3.65,515.54,314.14,-4.15,573.45,317.83,-4.65,649.86,315.56,-5.15,620.78,318.79,-5.65,632.73,311.35,-6.15,1033.51,327.12,-6.65,1389.12,331.87,-7.15,1180.53,327.8,.5
271,2016,11,1,20,59,55,5.463,12,20.1,.29,.55,196.4,6.85,234.96,108.36,6.35,210.94,107.66,5.85,270.48,105.22,5.35,251.54,103.1,4.85,163.88,106.67,4.35,159.93,113.2,3.85,297.03,107.03,3.35,460.89,103.04,2.85,451.36,109.68,2.35,263.6,96.32,1.85,279.16,112.98,1.35,371.36,114.84,.85,272.36,116.85,.35,294.06,91.17,-.15,414.13,99.03,-.65,443.23,101.72,-1.15,384.62,113.77,-1.65,461.64,112.01,-2.15,479.15,107.49,-2.65,307.7,108.96,-3.15,72.03,1.59,-3.65,271.71,319.63,-4.15,346.55,308.56,-4.65,553.97,304.78,-5.15,448.14,312.2,-5.65,412.25,314.71,-6.15,844.02,288.16,-6.65,847.05,323.74,-7.15,736.4,318.91,.5
272,2016,11,1,21,9,55,5.528,12.1,20,.29,.55,196.5,6.85,199.21,119.14,6.35,228.35,113.76,5.85,226.74,100.42,5.35,223.78,101.86,4.85,254.18,103.65,4.35,256.94,94.91,3.85,239.93,112.29,3.35,399.97,132.26,2.85,476.94,130.07,2.35,319.72,136.52,1.85,276.81,137.78,1.35,264.68,108.5,.85,317.83,94.15,.35,386.39,121.35,-.15,500.32,121.85,-.65,472.29,117.22,-1.15,413.57,118.92,-1.65,412.17,97.11,-2.15,408.52,101.01,-2.65,369.01,117.61,-3.15,70.83,30.55,-3.65,190.52,286.15,-4.15,463.11,301.94,-4.65,612.09,312.82,-5.15,645.62,315.56,-5.65,668.69,310.69,-6.15,766.85,310.4,-6.65,641.38,325.1,-7.15,1135.3,290.41,.5
273,2016,11,1,21,19,55,5.597,12.1,20,.28,.54,196.4,6.85,209.02,118.89,6.35,267.79,119.53,5.85,239.38,122.89,5.35,186.12,118.22,4.85,136.88,117.88,4.35,97.05,91.77,3.85,202.71,94.81,3.35,461.41,109.1,2.85,501.81,120.81,2.35,453.47,123.76,1.85,393.41,130.98,1.35,187.54,155.76,.85,218.16,121.5,.35,325.68,115.07,-.15,336.59,93.41,-.65,360.11,91.43,-1.15,284.08,105.31,-1.65,298.12,100.63,-2.15,358.54,105.2,-2.65,270.82,135.15,-3.15,196.24,228.51,-3.65,360.5,266.98,-4.15,476.53,275.9,-4.65,474.86,291.11,-5.15,649.3,301.27,-5.65,683.49,301.78,-6.15,692.53,311.96,-6.65,1032.01,323.35,-7.15,1209.72,296.35,.5
274,2016,11,1,21,29,55,5.66,12,20,.28,.54,196.5,6.85,221.38,86.63,6.35,278.01,89.59,5.85,282.08,104.58,5.35,270.93,99.78,4.85,215.11,88.14,4.35,230.37,93.24,3.85,114.98,103.07,3.35,212.9,133.67,2.85,329.56,135.98,2.35,403.54,132.19,1.85,300.17,141.22,1.35,307.59,123.33,.85,377.33,98.69,.35,297.41,99.87,-.15,358.99,104.85,-.65,353.06,114.61,-1.15,510.36,103.14,-1.65,455.05,90.88,-2.15,392.26,99.39,-2.65,413.09,113.09,-3.15,238.05,105.85,-3.65,183.96,298.93,-4.15,363.13,320.7,-4.65,453.66,312.59,-5.15,673.19,302.93,-5.65,911.53,297.44,-6.15,940.04,296.54,-6.65,1110.16,290.18,-7.15,1276.07,298.35,.5
275,2016,11,1,21,39,55,5.722,12,20,.28,.55,196.4,6.85,222.14,110.56,6.35,189.27,102.2,5.85,191.48,106.07,5.35,203.69,80.68,4.85,288.56,93.58,4.35,315.83,100.03,3.85,261.45,113.92,3.35,336.41,103.58,2.85,460.12,104.73,2.35,359.07,91.12,1.85,282.03,89.19,1.35,262.41,101.65,.85,268.99,98.55,.35,196.46,99.08,-.15,280.63,103.39,-.65,312.71,102.75,-1.15,344.85,115.6,-1.65,417.44,106.13,-2.15,413.76,111.11,-2.65,535.32,98.81,-3.15,286.57,77.71,-3.65,127.03,33.44,-4.15,336.07,298.62,-4.65,450.4,295.65,-5.15,585.03,288.74,-5.65,540.23,296.61,-6.15,738.77,293.79,-6.65,835.3,302.43,-7.15,1236.1,310.21,.5
276,2016,11,1,21,49,55,5.788,12,20.1,.28,.55,196.4,6.85,184.89,66.07,6.35,140.43,81.81,5.85,171.16,106.64,5.35,173.97,100.6,4.85,172,89.67,4.35,214.54,110.46,3.85,282.6,101.43,3.35,411,99.81,2.85,557.46,105.18,2.35,512.29,110.45,1.85,387.7,108.34,1.35,348.31,100.92,.85,234.2,110.76,.35,290.42,118.59,-.15,406,112.9,-.65,347.91,98.6,-1.15,421.17,102.62,-1.65,313.47,112.31,-2.15,330.22,92.08,-2.65,328.31,99.29,-3.15,204.19,96.19,-3.65,62.13,176.31,-4.15,211.56,288.18,-4.65,328.02,285.56,-5.15,508.82,274.85,-5.65,676.99,281.24,-6.15,691.59,293.34,-6.65,736.24,309.27,-7.15,1246.93,308.19,.5
277,2016,11,1,21,59,55,5.853,12,20,.28,.55,196.4,6.85,310.82,116.98,6.35,308.37,114.32,5.85,269.28,97.47,5.35,370.71,86.44,4.85,399.04,73.7,4.35,391.94,75.82,3.85,323.13,85.21,3.35,396.13,84.06,2.85,570.22,97.76,2.35,556.92,95.87,1.85,427.06,96.86,1.35,457.35,92.26,.85,424.85,100.3,.35,401.04,89.14,-.15,393.02,90.58,-.65,350.89,100.51,-1.15,377.12,113.44,-1.65,344.47,115.08,-2.15,553.84,107.22,-2.65,487.69,112.67,-3.15,534.03,117.43,-3.65,266.84,122.92,-4.15,185.44,286.28,-4.65,461.31,283.8,-5.15,396.56,277.68,-5.65,625.16,276.61,-6.15,751.88,284.48,-6.65,1173.13,280.36,-7.15,1270.11,304.48,.5
